coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Sat Mar 07 16:15:38 +0000 2020,COVID19 coronavirus,https://twitter.com/unicefphils/status/1236324641397858304/photo/1,https://www.unicef.org/stories/novel-coronavirus-outbreak-what-parents-should-know,4088,1236324641397858304,,,,en,,false,3491,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","⚠️ Misinformation on COVID-19 

UNICEF does not issue coronavirus advisories on chat apps. We post updates and safety tips only on official verified UNICEF accounts and on our official website: https://t.co/sYMowbWVvP 

#COVID19 #coronavirus https://t.co/EuA7YWwW5U",https://twitter.com/unicefphils/status/1236324641397858304,Mon Oct 05 06:11:57 +0000 2009,unicefphils,false,"UNICEF promotes the rights and wellbeing of every child in 190 countries and territories, with a special focus on reaching those in greatest need.",2750,51692,1045,568,"Manila, Philippines",UNICEF Philippines,unicefphils,7211,,http://www.unicef.ph,true
,Tue Jul 23 16:49:31 +0000 2019,Mérida 23Jul,https://twitter.com/ElPitazoTV/status/1153708733882601472/photo/1,http://elpitazo.net,2,1153708733882601472,ElPitazoTV,1153706403565117400,2828470096,es,,false,7,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#Mérida | Cerca de las 11:40 am, el gerente del Banco Bicentenario ubicado en la calle 33 con avenida 3 y 4, informó a los pensionados que no serían atendidos y dando por terminada la jornada a esa hora #23Jul - vía @Violesantiagos https://t.co/OIOOyz3QWJ https://t.co/5ZyGJ5vJaC",https://twitter.com/ElPitazoTV/status/1153708733882601472,Mon Oct 13 21:30:32 +0000 2014,ElPitazoTV,false,El Pitazo suena donde otros callan. Noticias que no están en medios tradicionales con protagonistas que están en nuestras calles.,1367,764916,7663,2039,Venezuela,El Pitazo,ElPitazoTV,754171,,https://www.elpitazo.net/,true
,Sun Feb 11 22:24:45 +0000 2018,carnaval2018,https://twitter.com/alan_tiago_/status/962814691415347200/photo/1,,0,962814691415347200,,,,pt,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A galera do Bloco Crocodilo, que será puxado por Daniela Mercury, já aguarda ansiosa início do desfile na Barra. #carnaval2018 https://t.co/z5t46AlpSX",https://twitter.com/alan_tiago_/status/962814691415347200,Tue Nov 23 22:25:10 +0000 2010,alan_tiago_,false,Repórter do G1 / Insta: https://t.co/LYmXQf6SMY,22,88,174,0,Salvador,Alan Alves,alan_tiago_,1080,,http://g1.globo.com/bahia/,false
,Thu Mar 12 14:48:23 +0000 2020,influenza COVID CDC,https://twitter.com/globaltimesnews/status/1237974799999062016/video/1,,7002,1238114622684585984,,,,en,,false,3353,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Some #influenza deaths were actually infected with #COVID-19, Robert Redfield from US #CDC admitted at the House of Representatives. US reported 34 million cases of influenza and 20,000 deaths. Please tell us how many are related to COVID-19? @CDCDirector https://t.co/vYNZRFPWo3",https://twitter.com/zlj517/status/1238114622684585984,Sat May 08 15:38:36 +0000 2010,zlj517,false,"Spokesman & DDG, Information Department, Foreign Ministry, China. @MFA_China @SpokespersonCHN YouTube https://t.co/owWGn7HxYe Facebook https://t.co/Mkd9zCNrkU",123635,774084,176281,1684,"Beijing, China",Lijian Zhao 赵立坚,zlj517,61398,,http://www.mfa.gov.cn,true
,Fri Apr 24 01:36:54 +0000 2020,CNNTownHall,https://twitter.com/AC360/status/1253498117057634304/video/1,https://cnn.it/2yDDvvW,9769,1253498117057634304,,,,en,,false,3432,,,"<a href=""http://www.snapstream.com"" rel=""nofollow"">SnapStream TV Search</a>","""I certainly wouldn't recommend the internal ingestion of a disinfectant,"" says FDA Commissioner Dr. Stephen Hahn, responding to President Trump suggesting the use of a disinfectant that can kill a Covid-19 infection ""by injection inside."" #CNNTownHall https://t.co/IlD9ZOfPy7 https://t.co/jpFttUrZZE",https://twitter.com/AC360/status/1253498117057634304,Fri Dec 17 23:37:19 +0000 2010,AC360,false,A behind the scenes look at Anderson Cooper 360°. Watch AC360° M-F at 8pm/ET on @CNN and follow Anderson on twitter: @AndersonCooper.,416,1552920,158,7035,"New York, NY",Anderson Cooper 360°,AC360,67974,,http://ac360.com,true
,Tue Mar 17 18:11:26 +0000 2020,Coronavirus FakeNews,https://twitter.com/tcsnoticias/status/1239977659268059137/photo/1,,1806,1239977659268059137,,,,es,,false,493,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Aclaramos que la información que circula en redes sociales que a partir de las 11:00 p.m. helicópteros de la Fuerza Aérea rociarán desinfectante como medida preventiva del #Coronavirus ES FALSO. #FakeNews https://t.co/6cwg8EVrHk,https://twitter.com/tcsnoticias/status/1239977659268059137,Tue Aug 24 00:53:13 +0000 2010,tcsnoticias,false,"Las noticias a toda hora, con la credibilidad, la confianza y la fuerza de Noticieros TCS, la principal cadena informativa de televisión en El Salvador.",4046,787332,907,863,El Salvador,TCS Noticias,tcsnoticias,149605,,https://www.youtube.com/channel/UCUd3i3w8AKinobDEeEmjmWA/feed,true
,Tue Feb 25 02:24:36 +0000 2020,,,,2215,1232129234489008130,SenSchumer,1232129233016758300,17494010,en,,,586,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We’ve seen no sign that President Trump has any plan or urgency to deal with the spread of the Coronavirus.

We need real leadership, and we need it fast.",https://twitter.com/SenSchumer/status/1232129234489008130,Wed Nov 19 20:10:20 +0000 2008,SenSchumer,false,"Official Account of Senator Chuck Schumer, New York’s Senator and the Senate Democratic Leader. Find resources on coronavirus at https://t.co/rDxNHBdKmV.",220,2628812,24931,11781,"New York, NY",Chuck Schumer,SenSchumer,18636,,http://schumer.senate.gov,true
,Thu Apr 16 20:06:26 +0000 2020,,https://twitter.com/kellymuller76/status/1250878236004941831/photo/1,,0,1250878236004941831,RyanSeacrest,,16190898,en,,false,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@RyanSeacrest @KellyRipa That was my Mother on the @LiveKellyRyan Show today. Happy to report I got her a bottle of wine! Hope your staying Safe and Healthy. Love From Canada 🇨🇦 🍷 🥂 https://t.co/fozB4eI7us,https://twitter.com/kellymuller76/status/1250878236004941831,Fri Apr 17 18:15:09 +0000 2009,kellymuller76,false,"Mother of 3 , Hockey Mom, Hockey’s in our Blood , Love the Habs , Proud Canadian 🇨🇦 daughter of #MamaMuller",644,725,874,8,"Kingston, Ontario",Kelly Muller,kellymuller76,756,,,false
,Mon Mar 30 20:10:27 +0000 2020,,,https://www.rte.ie/news/business/2020/0330/1127365-medtronic-to-share-ventilator-designs/,4430,1244718654916362242,,,,en,,false,614,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is a really welcome development. Well done to everyone at Medtronic: Medtronic to share ventilator designs https://t.co/ZwBEVz3Qd0,https://twitter.com/LeoVaradkar/status/1244718654916362242,Wed Dec 22 13:35:26 +0000 2010,LeoVaradkar,false,Tánaiste. Leader @FineGael. TD for Dublin West. Likes to Talk. Travel. Sunshine. Concerts. Leinster & Dublin fan.,1273,385963,1744,1070,Dublin West,Leo Varadkar,LeoVaradkar,7794,,http://campaignforleo.ie/,true
,Fri Feb 21 18:17:20 +0000 2020,,,,863,1230919450007830529,,,,es,,,1020,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",ARAGUA Dieron de alta a un oficial de la Aviación que fue atendido con afección gripal en el hospital militar de Maracay. Estuvo en China en diciembre. Descartado coronavirus.,https://twitter.com/javiermayorca/status/1230919450007830529,Mon May 17 20:15:33 +0000 2010,javiermayorca,false,"Periodista especializado en criminalística. Consultor. Miembro Observatorio Venezolano del Crimen Organizado.✏@RunRunesWeb,@DiarioTalCual, 🎤Fedecamaras Radio",76,194151,405,1296,Venezuela,Javier I. Mayorca,javiermayorca,92757,,http://www.crimenessincastigo.com,false
,Wed Apr 29 17:12:32 +0000 2020,JikingeWakingeWengine Coronainazuilika,https://twitter.com/wizara_afyatz/status/1255545517414776838/photo/1,,187,1255545517414776838,,,,in,,false,50,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mwenendo wa Corona nchini hadi kufikia tarehe 28/4/2020.

#JikingeWakingeWengine 
#Coronainazuilika https://t.co/JuSLurJxvy",https://twitter.com/wizara_afyatz/status/1255545517414776838,Thu Feb 19 04:54:19 +0000 2015,wizara_afyatz,false,"Ukurasa Rasmi wa Wizara ya Afya, Maendeleo ya Jamii, Jinsia, Wazee na Watoto.

Ukurasa huu unaendeshwa na Kitengo cha Mawasiliano ya Serikali - Idara Kuu AFYA",487,93499,57,39,"Dar es Salaam, Tanzania",Wizara ya Afya Tanzania,wizara_afyatz,1308,,http://www.moh.go.tz,false
,Mon Mar 02 12:26:23 +0000 2020,,,,96483,1234455007765942273,,,,en,,,18766,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I am meeting with the major pharmaceutical companies today at the White House about progress on a vaccine and cure. Progress being made!,https://twitter.com/realDonaldTrump/status/1234455007765942273,Wed Mar 18 13:46:38 +0000 2009,realDonaldTrump,false,45th President of the United States of America🇺🇸,5,87237850,50,121321,"Washington, DC",Donald J. Trump,realDonaldTrump,56900,,http://www.Instagram.com/realDonaldTrump,true
,Mon Mar 09 00:17:02 +0000 2020,China CCP,https://twitter.com/jenniferatntd/status/1236808175849836545/video/1,,2256,1236808175849836545,,,,en,,false,1637,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","A “busy” expert in #China. Ever wondered why so many Western politicians &amp; experts sing #CCP’s praise? When they visit China, they are treated like kings. Money &amp; women are must. An Australian politician was entertained with a charming young girl. But alas! The sex scenes in... https://t.co/UQznlMF3jA",https://twitter.com/jenniferatntd/status/1236808175849836545,Mon Jan 27 04:58:03 +0000 2014,jenniferatntd,false,"YouTuber at https://t.co/atL2g65Kjb & https://t.co/FuggHK0ELz, Writer at https://t.co/XRo5fzvFMx 自媒體人，網站及油管频道網址如前。願自己和世界更美好。",21715,154905,372,997,"New York, USA 美国纽约",Jennifer Zeng 曾錚,jenniferatntd,15715,,https://www.jenniferzengblog.com,false
,Sun Jun 14 11:27:19 +0000 2020,منقوول كورونا,https://twitter.com/alshoushah/status/1272128481552478208/video/1,,0,1272128481552478208,,,,ar,,false,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#منقوول  

نائب في البرلمان البرازيلي لم يقتنع بارقام الاصابات بفايروس كورونا التي توردها الحكومة البرازيلية فقرر اقتحام احد المستشفيات مع انصاره قالت الحكومة انه
 يوجد 5000 اصابة في ذلك المستشفى واكتشف انه لا يوجد مريض واحد فيها !!؟

#كورونا https://t.co/SoXpOdFTRz",https://twitter.com/alshoushah/status/1272128481552478208,Tue Feb 01 18:18:41 +0000 2011,alshoushah,false,أنتمي لامتي .. (وَلَن يَجْعَلَ اللَّهُ لِلْكَافِرِينَ عَلَى الْمُؤْمِنِينَ سَبِيلًا),956,143,2246,0,,Ahmad A.Majeed,alshoushah,3760,,,false
,Fri Nov 22 00:10:11 +0000 2019,LoÚltimo ParoNacional 21NSomosTodos AsiVaElParo,https://twitter.com/NoticiasRPTV/status/1197668564137906176/video/1,,2,1197668564137906176,,,,es,,false,3,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#LoÚltimo I 

Esto es lo que sucede en el centro de Bogotá, vándalos saquean los bancos del centro de la capital.

#ParoNacional #21NSomosTodos #AsiVaElParo https://t.co/UVcOsJJsqL",https://twitter.com/NoticiasRPTV/status/1197668564137906176,Tue Aug 13 14:19:48 +0000 2013,NoticiasRPTV,false,"Es la Agencia de Noticias con una sala de redacción al servicio de los medios de comunicación, todo nuestro contenido es gratis. Noticias RPTV ¡Tu Mejor Aliado!",5587,6626,2068,44,"Bogotá, D.C., Colombia",NOTICIAS RPTV,NoticiasRPTV,30023,,http://noticiasrptv.com/,false
,Tue Apr 07 19:05:50 +0000 2020,,https://twitter.com/valkloples/status/1247601497170415622/video/1,,59,1247601497170415622,,,,pt,,false,19,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Só teria acrescentado algo.

Podem falar a vontade nas minhas postagens, porque eu, ao contrário de vocês, defendo a liberdade de expressão, até mesmo a de idiotas!
Não quero calar ninguém, diferente de vocês que querem me silenciar é criminalizar minha opinião! https://t.co/foCBe4pFqm",https://twitter.com/valkloples/status/1247601497170415622,Mon Apr 09 14:23:53 +0000 2018,valkloples,false,"Bolsonarista, detesto isentões, feminina e anti feminista, Soberanista, mãe. Coordenadora Nacional do Movimento Soberanista",373,474,337,0,São Paulo,Val Lopes,valkloples,175,,https://soberanistas.org/,false
,Sun May 03 14:05:12 +0000 2020,GRILLO MASCHERINA NATALE BEFANA Marchi Fdi,,https://www.7colli.it/video-shock-grillo-con-la-mascherina-il-17-dicembre-chi-sapeva-video-9217/,331,1256947923931275264,,,,it,,false,255,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#GRILLO GIRAVA CON LA #MASCHERINA PRIMA DI #NATALE.
MA QUESTI VOGLIONO FARCI CREDERE ALLA #BEFANA?

17 dicembre.
Poco dopo le cene all'ambasciata cinese.
Un video inquietante.
La stampa liquidata con due battute.
#Marchi, #Fdi: Solo una bizzarria o sapeva?
https://t.co/nRW1cPZ4y8",https://twitter.com/ChiodiDonatella/status/1256947923931275264,Sat Apr 11 09:13:23 +0000 2015,ChiodiDonatella,false,,71445,14652,11998,25,,Donatella Chiodi 🇮🇹,ChiodiDonatella,93214,,,false
,Sat Apr 25 19:38:15 +0000 2020,,,https://twitter.com/fordmich/status/1254127200179273729,13,1254132635196100614,,,,en,,false,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dear Kentucky parents: The picture below is a hoax.  Please look only to OFFICIAL sources of information, and if you see this on social media please spread the word it is a hoax. https://t.co/7hnWEaLyIf",https://twitter.com/ksbanews/status/1254132635196100614,Sat Jun 27 18:16:14 +0000 2009,ksbanews,false,"Kentucky School Boards Association. Leading advocate for public school boards. Across the Board: Service, Support & Success. Retweets do not imply endorsement.",4895,5257,661,73,"Frankfort, Kentucky",KSBA,ksbanews,26629,,http://www.ksba.org,false
,Mon Apr 20 22:28:52 +0000 2020,,https://twitter.com/WhiteHouse/status/1252363632119144449/video/1,,7557,1252363632119144449,,,,en,,false,1806,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">TheWhiteHouse</a>","We've been working hard to provide Governors the information they need to maximize testing.

Prior to today's call with all 50 governors, a list of names, addresses, &amp; phone numbers to labs with additional testing capacity within their states was provided to each Governor. https://t.co/Y0z3w0KOBe",https://twitter.com/WhiteHouse/status/1252363632119144449,Thu Jan 19 22:54:27 +0000 2017,WhiteHouse,false,Welcome to @WhiteHouse! Follow for the latest from President @realDonaldTrump and his Administration. Tweets may be archived: https://t.co/IURuMIrzxb,19,24938415,14,16577,"Washington, D.C.",The White House,WhiteHouse,22602,,http://www.WhiteHouse.gov,true
,Thu Apr 09 22:33:19 +0000 2020,,,,48,1248378486227480578,,,,es,,,5,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Muchos alertan, con razón, por el crecimiento acelerado de la base monetaria y su impacto en la inflación. El problema es que no emitir en este contexto sería peor: atravesar esta crisis sin políticas expansivas profundizaría aun más la recesión y el deterioro del tejido social.",https://twitter.com/MatiasRajnerman/status/1248378486227480578,Sun May 30 23:11:43 +0000 2010,MatiasRajnerman,false,Economista jefe de @Ecolatina_Arg. Terminando la maestría en Desarrollo Económico del IDAES-UNSAM.,7766,5682,556,56,,Matías Rajnerman,MatiasRajnerman,4334,,,false
,Sun Mar 15 06:16:46 +0000 2020,,https://twitter.com/boticariagarcia/status/1239073033693941762/photo/1,,49,1239073033693941762,boticariagarcia,1239073024927817700,451337532,und,,false,19,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/NT0JA9jp4B,https://twitter.com/boticariagarcia/status/1239073033693941762,Sat Dec 31 09:39:14 +0000 2011,boticariagarcia,false,Dra. Farmacia y nutricionista. Divulgadora de amplio espectro en @RNE @zapeandola6 @sextanocheTV @elmundoes 🎓@ui1universidad Conquense incansable.,44312,66423,1198,702,Madrid,Marián García,boticariagarcia,70572,,,false
,Sun Apr 05 18:19:30 +0000 2020,,,https://twitter.com/ReetJain15/status/1246864241274933249,78606,1246865058690297856,,,,en,,false,6305,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",The World sees us .. we are ONE .. https://t.co/68k9NagfkI,https://twitter.com/SrBachchan/status/1246865058690297856,Tue May 18 05:16:47 +0000 2010,SrBachchan,false,"""तुमने हमें पूज पूज कर पत्थर कर डाला ; वे जो हमपर जुमले कसते हैं हमें ज़िंदा तो समझते हैं ""~  हरिवंश राय  बच्चन",78,44461197,1796,29704,"Mumbai, India",Amitabh Bachchan,SrBachchan,67079,,https://srbachchan.tumblr.com/,true
,Mon Mar 02 12:13:19 +0000 2020,,https://twitter.com/SpokespersonGoK/status/1234451720756920321/photo/1,,40,1234451720756920321,,,,en,,false,43,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",PRESS RELEASE on fake news about COVID-19 (Coronavirus) in the country. https://t.co/SXgnriJsPF,https://twitter.com/SpokespersonGoK/status/1234451720756920321,Wed Jan 27 08:03:07 +0000 2016,SpokespersonGoK,false,"Official Twitter account of the Spokesperson, Government of Kenya - Col. (Rtd) Cyrus O. Oguna, MBS, ndc (K).",249,58907,760,54,Kenya,Spokesperson GoK,SpokespersonGoK,5076,,http://www.mygov.go.ke,true
,Tue Mar 24 00:57:13 +0000 2020,,,,1638,1242254105155973122,aetiology,1242254103801102300,35315865,en,,,713,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Say it with me: *viral RNA doesn't necessarily mean live virus was present.* Now you're going to see ""coronavirus can live on surfaces for 17 days!"" over and over, but we don't know that based on this study and for those using live virus, it's much shorter. /7",https://twitter.com/aetiology/status/1242254105155973122,Sat Apr 25 21:29:57 +0000 2009,aetiology,false,"Professor, infectious disease epidemiologist, writer, K & teen wrangler. Antibiotic resistance, zoonotic disease, scicomm, zombies. She/her. No one's sweetie.",46524,89776,4732,3481,"Kent, Ohio",Dr. Tara C. Smith,aetiology,35037,,http://www.taracsmith.com,true
,Sun Feb 23 18:38:57 +0000 2020,,,https://twitter.com/JackNicholsonUS/status/1231505769402716160,9658,1231649664593747970,,,,tr,,false,3005,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SOSYAL MEDYADA paylaşılan bir videoda, Van'da Koronavirüs vakası olduğu izlenimi verilmektedir. 
1-Van'da hiçbir Koronavirüs vakası tespit edilmemiştir. 
2-Video yeni değildir, 1 ay önce başka bir yerde çekilmiştir. 
3-Kamuoyunu kasten tedirgin etmek ahlaki bir problemdir. https://t.co/plXngVOvLs",https://twitter.com/drfahrettinkoca/status/1231649664593747970,Mon Jul 09 05:51:55 +0000 2018,drfahrettinkoca,false,Türkiye Cumhuriyeti Sağlık Bakanı - Minister of Health of the Republic of Turkey,87,6259517,28,1334,"Ankara, Türkiye",Dr. Fahrettin Koca,drfahrettinkoca,2963,,,true
,Mon Apr 06 04:12:17 +0000 2020,,,,31610,1247014237303537664,,,,en,,,8437,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Our second donation to 54 countries in Africa is on the way. That includes 500 ventilators, 200K suits &amp; face shields, 2K thermometers, 1M swabs &amp; extraction kits and 500K gloves. Thank you @AbiyAhmedAli @flyethiopian @AfricaCDC @WFP for your partnership. Stay safe Africa!",https://twitter.com/JackMa/status/1247014237303537664,Sun Mar 15 23:29:27 +0000 2020,JackMa,false,"Teacher, philanthropist, entrepreneur. Founder of @AlibabaGroup and @foundation_ma, #UNSDG Advocate.",5,598486,0,705,"Hangzhou, China",Jack Ma,JackMa,21,,,true
,Thu May 21 01:15:35 +0000 2020,,https://twitter.com/ABC/status/1263226482337484800/video/1,,6347,1263277224951721986,,,,en,,false,1588,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",".@AOC: The great irony of essential workers is that they have typically been underpaid, under-recognized and under-valued in our economy. https://t.co/OYZNVdRCN9",https://twitter.com/Public_Citizen/status/1263277224951721986,Tue Apr 08 20:07:57 +0000 2008,Public_Citizen,false,Public Citizen has been standing up to corporate power and holding government accountable for 49 years. We're people-powered and accept no corporate money.,14786,352732,6881,3449,"Washington, DC",Public Citizen,Public_Citizen,34534,,http://www.citizen.org,true
,Thu Mar 19 10:13:44 +0000 2020,Fake_News CoronaVirus,https://twitter.com/DPRChhattisgarh/status/1240582217509699585/photo/1,,13,1240582217509699585,,,,hi,,false,8,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","#Fake_News

यह ख़बर पूरी तरह से भ्रामक है।

ऐसी झूठी ख़बरों और अफ़वाहों से बचें।

#CoronaVirus https://t.co/RCGV1UL5m4",https://twitter.com/DPRChhattisgarh/status/1240582217509699585,Mon Feb 24 12:09:07 +0000 2014,DPRChhattisgarh,false,"Directorate of Public Relations, Chhattisgarh Government, India",1466,23611,54,47,"Chhattisgarh, India",Jansampark CG,DPRChhattisgarh,6579,,http://dprcg.gov.in,false
,Thu Jan 23 14:50:40 +0000 2020,,https://twitter.com/Marcoslimamd/status/1220358189281161217/photo/1,,91,1220358189281161217,AmericoDeGrazia,1220354010600870000,131519051,es,"Ciudad Bolivar, Venezuela",false,102,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@AmericoDeGrazia Mi estimado amigo la noticia del caso de neumonía por coronavirus en un paciente asiático hospitalizado en Chilemex fue desmentida el día de ayer; sin embargo, continuaremos atentos para alertar a nuestra población de manera oportuna. Reciba mi cordial saludo ! https://t.co/AyqiagfExe",https://twitter.com/Marcoslimamd/status/1220358189281161217,Sun Feb 03 23:50:35 +0000 2013,Marcoslimamd,false,Venezolano. Demócrata. Magna Cum Laude en Medicina (UDO Bolívar). Especialista en Endocrinología (ULA Mérida). Formación en Lipidología (Madrid),16398,15804,1173,43,Ciudad Bolívar Venezuela,Marcos Lima Martínez,Marcoslimamd,12332,,,false
,Sat Mar 14 18:00:30 +0000 2020,,https://twitter.com/GiuseppeConteIT/status/1238887743247265792/video/1,,32009,1238887743247265792,,,,it,,false,7079,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ognuno di noi, con la propria determinazione, può offrire un prezioso contributo per vincere questa battaglia. Facciamo risuonare ancora il nostro Inno. Possono separarci una porta, un balcone, una strada. Ma niente e nessuno potrà separare i nostri cuori. Uniti ce la faremo 🇮🇹 https://t.co/9kLUx3f1yO",https://twitter.com/GiuseppeConteIT/status/1238887743247265792,Thu May 24 09:09:30 +0000 2018,GiuseppeConteIT,false,Presidente del Consiglio dei ministri della Repubblica Italiana 🇮🇹,81,779990,126,1547,,Giuseppe Conte,GiuseppeConteIT,1259,,http://www.governo.it/,true
,Wed Mar 04 11:18:57 +0000 2020,ShaheenBaghProtest coronavirus ShaheenBagh CoronavirusReachesDelhi,,,1,1235162811115778054,,,,en,,,1,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nazma Begum (43) sitting in #ShaheenBaghProtest was not feeling well. Doctors found her #coronavirus positive. She denied the treatment and again went to #ShaheenBagh.
What kind of moron are these people?
#CoronavirusReachesDelhi",https://twitter.com/Prabhat93078075/status/1235162811115778054,Fri Dec 14 06:32:33 +0000 2018,Prabhat93078075,false,"Life's trials will test you, and shape you, but don’t let them change who you are.",7766,52,604,0,,Prabhat Kumar (प्रभात कुमार),Prabhat93078075,3497,,,false
,Fri Mar 13 12:06:49 +0000 2020,,https://twitter.com/IreneMontero/status/1238436348165599232/video/1,,45223,1238436348165599232,,,,es,,false,19373,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Mentir y manipular no es periodismo. Que un medio de comunicación difunda un vídeo manipulado con subtítulos falsos para insinuar que fui a la manifestación del 8M con algún síntoma es una auténtica vergüenza y más ante una emergencia de salud pública. Gracias por rectificar https://t.co/Fl5cnbxa6Z,https://twitter.com/IreneMontero/status/1238436348165599232,Tue Sep 13 13:27:30 +0000 2011,IreneMontero,false,"Psicóloga, madre, #Feminista. Ministra de @IgualdadGob del Gobierno de España. Yo por ellas, madre, y ellas por mí.",3059,560778,1934,1819,Madrid,Irene Montero,IreneMontero,11893,,,true
,Wed May 06 22:30:34 +0000 2020,,https://twitter.com/bonnie379/status/1258162264911368192/photo/1,,13,1258162264911368192,carloangeli,1258162109977854000,301717777,und,,false,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@carloangeli https://t.co/KEr0TtOAXh,https://twitter.com/bonnie379/status/1258162264911368192,Fri Nov 18 21:50:21 +0000 2011,bonnie379,false,"Account disimpegnato ma non troppo. Politicizzato quando voglio, futile se mi va, mi trovate su YouTube.",137822,14774,800,26,,Bonnie379,bonnie379,77471,,https://www.youtube.com/channel/UCZ2cRAMtFvi2kkxn8y6KVIQ,false
,Fri May 08 04:22:52 +0000 2020,covidsafe COVID19Aus coronavirusaustralia,https://twitter.com/ScottMorrisonMP/status/1258613312801001473/photo/1,,2309,1258613312801001473,,,,en,,false,632,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Our 3 step roadmap to a COVIDSafe Australia with our aim to get through these steps and get Australia working again in July this year. 

States and territories will set their own pace and decide the timings for each step.

#covidsafe #COVID19Aus #coronavirusaustralia https://t.co/qRGq8SJWZp",https://twitter.com/ScottMorrisonMP/status/1258613312801001473,Wed Apr 22 00:51:17 +0000 2009,ScottMorrisonMP,false,"Prime Minister of Australia and Federal Member for Cook. Authorised by S. Morrison, Liberal Party of Australia, Canberra.",37,466567,1736,1884,"Canberra, Australia",Scott Morrison,ScottMorrisonMP,7856,,https://www.liberal.org.au/sign-up,true
,Tue Apr 21 13:56:44 +0000 2020,Lahore Colombo SrilankanAirlines COVID19,https://twitter.com/shehanmlive/status/1252597138845884420/video/1,https://twitter.com/shehanmlive/status/1252584478368645120,6,1252597138845884420,,,,en,Sri Lanka,false,2,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UPDATE - This is how the passengers were disembarked from flight UL 1206 from #Lahore to #Colombo

#SrilankanAirlines @flysrilankan #COVID19 https://t.co/JjZYgBxkCm https://t.co/r9ZpVvZYXD",https://twitter.com/shehanmlive/status/1252597138845884420,Thu Feb 04 15:01:02 +0000 2010,shehanmlive,false,"News Personality, Sri Lanka, Colombo base Journalist, Executive News Reporter @adaderana (@tvderana) Aviation Lover ✈️ ❤️",2000,2155,789,23,"Colombo, Sri lanka",Shehan Madawa 🇱🇰,shehanmlive,4851,,http://www.adaderana.lk,false
