,coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,retweet_count,reweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_screen_name,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name.1,user_statuses_count,user_time_zone,user_urls,user_verified,cleaned_text,token_length,sentence_length
1373,,Mon Mar 02 17:41:34 +0000 2020,,https://twitter.com/drfahrettinkoca/status/1234534327498702850/video/1,,6998,1234534327498702850,,,,tr,,False,1518,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Bugüne kadar 940 şüpheli vaka tespit ettik. Testler negatif çıktı. 68 ülkeye yayılan salgına karşı Türkiye kendini başarıyla savundu. Son 14 gün içinde ülkeye dönenlere bu yönden sorumluluk düştüğünü belirtmek istiyorum. Lütfen tavsiyelerimize uyun. https://t.co/XXc8QVAb61,https://twitter.com/drfahrettinkoca/status/1234534327498702850,Mon Jul 09 05:51:55 +0000 2018,drfahrettinkoca,False,Türkiye Cumhuriyeti Sağlık Bakanı - Minister of Health of the Republic of Turkey,87,6259517,28,1334,"Ankara, Türkiye",Dr. Fahrettin Koca,drfahrettinkoca,2963,,,True,bugüne kadar 940 şüpheli vaka tespit ettik. testler negatif çıktı. 68 ülkeye yayılan salgına karşı türkiye kendini başarıyla savundu. son 14 gün içinde ülkeye dönenlere bu yönden sorumluluk düştüğünü belirtmek istiyorum. lütfen tavsiyelerimize uyun. ,39,5
1374,,Tue Mar 24 19:00:01 +0000 2020,AplausoColectivo Gracias JuntosSaldremosAdelante TúLoHarásPosible QuedateEnCasa YoMeQuedoEnCasa,https://twitter.com/policiademadrid/status/1242526600962269184/video/1,,539,1242526600962269184,,,,es,,False,80,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","👏👏👏  Un gran #AplausoColectivo para toda la gente que en estos tiempos difíciles trabaja sin descanso 
#Gracias #JuntosSaldremosAdelante #TúLoHarásPosible #QuedateEnCasa #YoMeQuedoEnCasa https://t.co/WJctBWAJQb",https://twitter.com/policiademadrid/status/1242526600962269184,Tue May 17 08:32:06 +0000 2011,policiademadrid,False,Twitter de la Policía Municipal de Madrid NO es un canal para AVISOS urgentes. Utiliza ☎️ 112 / 092,3348,398288,32,1203,Madrid,Policía Municipal de Madrid,policiademadrid,21638,,http://www.policiademadrid.madrid.es,True,"  un gran #aplausocolectivo para toda la gente que en estos tiempos difíciles trabaja sin descanso 
#gracias #juntossaldremosadelante #túloharásposible #quedateencasa #yomequedoencasa ",26,1
1375,,Tue Jan 21 04:35:16 +0000 2020,nCoV2019,,,80,1219478544041930752,WHOWPRO,1.2194785418651443e+18,3794682452.0,en,,,67,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",It is now very clear from the latest information that there is at least some human-to-human transmission of #nCoV2019. Infections among health care workers strengthen the evidence for this.,https://twitter.com/WHOWPRO/status/1219478544041930752,Mon Oct 05 18:08:31 +0000 2015,WHOWPRO,False,"The WHO Western Pacific Region works w/ gov'ts & partners in Asia and the Pacific to improve the health & well-being of nearly 1.9 billion men, women & children",5194,187954,1190,536,"Manila, Philippines",World Health Organization Western Pacific,WHOWPRO,7324,,http://www.who.int/westernpacific,True,it is now very clear from the latest information that there is at least some humantohuman transmission of #ncov2019. infections among health care workers strengthen the evidence for this.,32,2
1376,,Wed Feb 12 00:55:47 +0000 2020,,,https://twitter.com/MrAndyNgo/status/1227156862220435456,4,1227395842925113344,,,,en,,False,3,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Does anyone know why someone would travel with dead birds packaged to look like pet food?  Is it cultural food item/medicine, it's it terrorism? A crazy person who freeze dried all her dead birds for companionship? 

There is nothing online for this answer that I could find. https://t.co/9VvLYvlGGa",https://twitter.com/still_a_nerd/status/1227395842925113344,Sun Dec 10 19:11:44 +0000 2017,still_a_nerd,False,"The apocalypse will be filmed in Ultra HD

@stillanerd on Parler",15012,1027,1815,18,,Coronavirus Movie,still_a_nerd,18442,,,False,"does anyone know why someone would travel with dead birds packaged to look like pet food  is it cultural food itemmedicine its it terrorism a crazy person who freeze dried all her dead birds for companionship 

there is nothing online for this answer that i could find. ",48,1
1377,,Thu Feb 06 13:52:53 +0000 2020,,https://twitter.com/WorldPopProject/status/1225417079383379970/photo/1,https://www.medrxiv.org/content/10.1101/2020.02.04.20020479v1,117,1225417079383379970,,,,en,,False,105,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Our updated analyses on @MedArXiv : 'Assessing spread risk of Wuhan novel coronavirus within and beyond China, January-April 2020: a travel network-based modelling study' with Chinese CDC and Bluedot: https://t.co/r0iihEhdnu https://t.co/7krJQq1KxX",https://twitter.com/WorldPopProject/status/1225417079383379970,Thu Aug 15 08:48:23 +0000 2013,WorldPopProject,False,Open spatial demographic data: https://t.co/da2ih7yRV6,1351,4738,472,125,"Southampton, UK",WorldPopProject,WorldPopProject,1064,,http://www.worldpop.org,False,our updated analyses on @medarxiv  assessing spread risk of wuhan novel coronavirus within and beyond china januaryapril 2020 a travel networkbased modelling study with chinese cdc and bluedot  ,29,1
1378,,Fri Mar 20 23:06:05 +0000 2020,,https://twitter.com/jpogue1/status/1241138975802359813/photo/1,,8344,1241138975802359813,,,,en,,False,3999,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Guys. We need to talk about this Hydroxychloroquine + Azithromycin thing. It is out of hand. It all stems from this study that came out today. The study design: Comparative viral eradication on day 6 between HCQ, HCQ + Azithro, and control (not treated) COVID-19 patients. https://t.co/qFZXdTxTwI",https://twitter.com/jpogue1/status/1241138975802359813,Sat Apr 25 12:45:53 +0000 2009,jpogue1,False,"loving husband, beagle dad, sports junkie, #craftbeer enthusiast, antibiotic hippie. #letsgopens #herewego #cfc #goblue #h2p 🐶 Sidney 🌈",4840,6270,177,67,"Plymouth, MI",Jason Pogue,jpogue1,6934,,,False,guys. we need to talk about this hydroxychloroquine  azithromycin thing. it is out of hand. it all stems from this study that came out today. the study design comparative viral eradication on day 6 between hcq hcq  azithro and control not treated covid19 patients. ,49,5
1379,,Fri Apr 03 14:11:15 +0000 2020,اسبانيا الشرطة الأطفاء كورونا الكويت ايطاليا_تنهار لندن امريكا فرنسا,https://twitter.com/abdulmohsinAlm/status/1246077808163635200/video/1,,1,1246077808163635200,,,,ar,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","اطباء #اسبانيا أعلنوا الأستسلام لكورونا تجمعو  #الشرطة و #الأطفاء والشعب امام المستشفى لرفع معنوياتهم
يالله تبعد عنا هاليوم والله يقوي أطبائنا على محاربة #كورونا  

#الكويت 
#ايطاليا_تنهار 
#لندن  
#امريكا 
#فرنسا https://t.co/zPrFoSqYwK",https://twitter.com/abdulmohsinAlm/status/1246077808163635200,Wed Dec 29 19:12:49 +0000 2010,abdulmohsinAlm,False,أحسن نيتك يحسن الله حالك وتمنى الخير لغيرك يأتيك الخير من حيث لا تحتسب,1653,1016,972,2,الكويت,abdulmohsin Alm,abdulmohsinAlm,15477,,,False,"اطباء #اسبانيا أعلنوا الأستسلام لكورونا تجمعو  #الشرطة و #الأطفاء والشعب امام المستشفى لرفع معنوياتهم
يالله تبعد عنا هاليوم والله يقوي أطبائنا على محاربة #كورونا  

#الكويت 
#ايطالياتنهار 
#لندن  
#امريكا 
#فرنسا ",38,1
1380,,Wed Mar 18 22:43:11 +0000 2020,Covid19,https://twitter.com/ViralRNA/status/1240408437516877824/photo/1,,1319,1240408437516877824,,,,en,,False,1045,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","My blood has frozen in my veins. The air has been punched out of my lungs. 

Italian Army transports ~60 bodies from overwhelmed Bergamo to Modena and Bologna for cremation. 

#Covid19 https://t.co/7iGc5VtuRC",https://twitter.com/ViralRNA/status/1240408437516877824,Sat Feb 02 20:14:16 +0000 2013,ViralRNA,False,"Virologist, Lecturer in Global Health @stGeorgesUni @MedResFdn Fellow #hepatitisAvirus, #coronavirus. 2015-16 in Sierra Leone: #Ebola. Italian.",18001,9055,1495,319,London or where needed,Dr Elisabetta,ViralRNA,5253,,https://www.sgul.ac.uk/profiles/elisabetta-groppelli,False,"my blood has frozen in my veins. the air has been punched out of my lungs. 

italian army transports 60 bodies from overwhelmed bergamo to modena and bologna for cremation. 

#covid19 ",35,4
1381,,Sat Mar 21 18:11:52 +0000 2020,,,,177,1241427318633086976,statsepi,1.2414266270049034e+18,197662233.0,en,,,34,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","I'm not claiming that this is a bad study, or that the tx regimen might not be effective, but there is no way that the data support the authors' conclusions. What constitutes rigorous evidence doesn't just go away because we are in a crisis.",https://twitter.com/statsepi/status/1241427318633086976,Sat Oct 02 03:13:22 +0000 2010,statsepi,False,Epidemiologist and Statistician | @HRBIreland @CRF_Cork @UCCPublicHealth @UCC | #ClinicalTrials #EpiTwitter #StatsTwitter Views mine,31502,16068,3547,426,Ireland,"Darren L Dahly, PhD oMG smH FFS JfC",statsepi,36099,,http://research.ucc.ie/profiles/C010/ddahly,False,im not claiming that this is a bad study or that the tx regimen might not be effective but there is no way that the data support the authors conclusions. what constitutes rigorous evidence doesnt just go away because we are in a crisis.,46,2
1382,,Tue Mar 31 15:44:54 +0000 2020,,https://twitter.com/Sahnoun94594452/status/1245014213111812098/video/1,,0,1245014213111812098,,,,ar,,False,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",في إسبانيا يريد أطباء المستشفى الإستسلام لكن الشرطة ورجال الإطفاء يأتون لتشجيعهم. https://t.co/IufAhcpkL5,https://twitter.com/Sahnoun94594452/status/1245014213111812098,Mon Mar 11 10:57:25 +0000 2019,Sahnoun94594452,False,,70927,477,2091,2,,🇩🇿伊斯蘭教🇵🇸ⵣISLAM🔰ⵣ🇵🇸ислам🇩🇿,Sahnoun94594452,66487,,,False,في إسبانيا يريد أطباء المستشفى الإستسلام لكن الشرطة ورجال الإطفاء يأتون لتشجيعهم. ,13,1
1383,,Mon Apr 20 20:16:49 +0000 2020,COVID19,https://twitter.com/EricTopol/status/1252330402687053824/photo/1,http://createsend.com/t/j-296D9D8CE54262BB2540EF23F30FEDED https://twitter.com/LizSzabo/status/1252327041560653830,88,1252330402687053824,,,,en,,False,49,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","A new #COVID19 serology report from @USC and @CountyofLA seems like a replay of the Santa Clara problems with the antibody assay and bad math (-&gt;28-55 X confirmed cases!) https://t.co/7vnOwkkF45
https://t.co/kEQBxF0N8I https://t.co/31V8GT9NGm",https://twitter.com/EricTopol/status/1252330402687053824,Sun Nov 01 00:02:55 +0000 2009,EricTopol,False,"physician-scientist, author, editor  
https://t.co/AWqrOxpoZP",30950,329938,497,7249,"La Jolla, CA",Eric Topol,EricTopol,30534,,http://www.scripps.edu/translational,True,"a new #covid19 serology report from @usc and @countyofla seems like a replay of the santa clara problems with the antibody assay and bad math gt2855 x confirmed cases 
 ",32,1
1384,,Sun Jan 19 22:50:36 +0000 2020,coronavirus,https://twitter.com/WHO/status/1219029418800226304/photo/1,,260,1219029418800226304,WHO,1.219028968407556e+18,14499829.0,en,,False,171,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","An animal source seems the most likely primary source of this novel #coronavirus (2019-nCoV) outbreak, with some limited human-to-human transmission occurring between close contacts. https://t.co/L57VUr5d3z",https://twitter.com/WHO/status/1219029418800226304,Wed Apr 23 19:56:27 +0000 2008,WHO,False,"We are the #UnitedNations’ health agency. We are committed to achieving better health for everyone, everywhere - #HealthForAll",11544,8389070,1728,32266,"Geneva, Switzerland",World Health Organization (WHO),WHO,55729,,http://www.who.int,True,an animal source seems the most likely primary source of this novel #coronavirus 2019ncov outbreak with some limited humantohuman transmission occurring between close contacts. ,26,1
1385,,Sun Mar 22 14:38:03 +0000 2020,COVID19,https://twitter.com/AndrewALover/status/1241735899546890242/photo/1,https://github.com/andrewlover/HCQ_AZ_COVID_19/blob/master/*%2022MarchPREPRINT_AALover_HCQ_AZ_COVID_19.pdf,29,1241735899546890242,,,,en,,False,22,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","▶️Reanalysis of hydroxycholoroquine /azithromycin trial (Gautret 2020)
▶️This trial is not able to provide sufficient evidence  for treatment of #COVID19 with chloroquine alone
 ▶️Some evidence for chloroquine-azithromycin combination
preprint and code ▶️
https://t.co/mpjGwMC7sB https://t.co/gSKnnlfmwO",https://twitter.com/AndrewALover/status/1241735899546890242,Thu Jun 06 06:02:16 +0000 2013,AndrewALover,False,"Assistant Professor, Epidemiology @UMassSPHHS  
Infectious disease epi & surveillance • Global/public health 
(all tweets & views my own) 
https://t.co/hRVzYCfUwz",1526,2079,1058,245,"Amherst, MA ",Andrew Lover,AndrewALover,2757,,https://www.umass.edu/sphhs/person/faculty/andrew-lover,False,"reanalysis of hydroxycholoroquine azithromycin trial gautret 2020
this trial is not able to provide sufficient evidence  for treatment of #covid19 with chloroquine alone
 some evidence for chloroquineazithromycin combination
preprint and code 
 ",32,1
1386,,Thu Feb 13 03:11:37 +0000 2020,,https://twitter.com/adamantpangoro/status/1227626882809638918/photo/1,,0,1227792415676780544,,,,und,,False,244,1.227626882809639e+18,adamantpangoro,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @adamantpangoro: https://t.co/wM5VJvV9zN,https://twitter.com/makkimakkimaF/status/1227792415676780544,Sat Aug 23 14:24:42 +0000 2014,makkimakkimaF,False,ミリシタPLv999【雪歩/エミリー/最上静香】TPR37回/PR23回 ラウンジ『なんとぉ！』同趣味の方なら多分フォロバします｡,181070,1042,846,31,だってあなたはプリンセス,フレイア🐑,makkimakkimaF,80557,,,False,rt @adamantpangoro ,3,1
1387,,Mon Mar 16 20:31:48 +0000 2020,,,https://docs.google.com/document/d/e/2PACX-1vTi-g18ftNZUMRAj2SwRPodtscFio7bJ7GdNgbJAGbdfF67WuRJB3ZsidgpidB2eocFHAVjIL-7deJ7/pub,54945,1239650597906898947,,,,en,,False,12887,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Maybe worth considering chloroquine for C19 https://t.co/LEYob7Jofr,https://twitter.com/elonmusk/status/1239650597906898947,Tue Jun 02 20:12:29 +0000 2009,elonmusk,False,,6856,39289222,97,56416,,Elon Musk,elonmusk,12579,,,True,maybe worth considering chloroquine for c19 ,6,1
1388,,Sun Jun 28 16:10:16 +0000 2020,,https://twitter.com/KulfasM/status/1277273118738915328/photo/1,,846,1277273118738915328,,,,es,,False,364,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Por la pandemia, el mundo está teniendo la peor crisis económica en décadas. El FMI estima que la economía global se contraerá 4,9% en 2020, con solo un puñado de países creciendo. En América Latina, la baja estimada es del 9,4%, similar a la proyectada para nuestro país. https://t.co/PKBKexckV4",https://twitter.com/KulfasM/status/1277273118738915328,Fri Jan 10 13:37:40 +0000 2020,KulfasM,False,Ministro de Desarrollo Productivo de la República Argentina.,103,38694,78,117,,Matías Kulfas,KulfasM,426,,https://www.argentina.gob.ar/produccion,True,por la pandemia el mundo está teniendo la peor crisis económica en décadas. el fmi estima que la economía global se contraerá 49 en 2020 con solo un puñado de países creciendo. en américa latina la baja estimada es del 94 similar a la proyectada para nuestro país. ,51,3
1389,,Sat Mar 28 21:57:20 +0000 2020,,https://twitter.com/purtaepleu/status/1244020775130193920/photo/1,,1,1244020775130193920,tanriyoongi,1.2440199324064522e+18,9.761267204358021e+17,und,,False,0,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@seokbanajin https://t.co/diVHinw0Gy,https://twitter.com/purtaepleu/status/1244020775130193920,Sun Jan 27 12:32:17 +0000 2019,purtaepleu,False,#TAEHYUNG: Jungkook şu an yanımda uyuyor. [Fan Account],60123,759,138,11,twice✨🍓,taeple,purtaepleu,21812,,https://my.w.tt/slwYaB1UA3,False,@seokbanajin ,2,1
1390,,Wed May 13 16:48:24 +0000 2020,,,,17,1260612871257538560,elonmusk,1.2604222986680197e+18,44196397.0,en,,,1,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@elonmusk BREAKING NEWS: Buca and @elonmusk announce first restaurant franchise for Mars.,https://twitter.com/bucadibeppo/status/1260612871257538560,Thu Feb 11 17:15:51 +0000 2010,bucadibeppo,False,"We serve vibrant Italian food in an eclectic, vintage setting. The perfect place to #CelebrateEverything!",4501,19283,9755,445,,Buca di Beppo,bucadibeppo,16074,,http://www.bucadibeppo.com,True,@elonmusk breaking news buca and @elonmusk announce first restaurant franchise for mars.,15,1
1391,,Thu Mar 26 11:33:23 +0000 2020,,,,70,1243138976413675520,DGrieshnak,1.2430775542247875e+18,1.0979150915198607e+18,en,,,25,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@DGrieshnak @krishnanv That is a common small indian civet. Not Malabar civet,https://twitter.com/KalyanVarma/status/1243138976413675520,Thu Apr 17 17:50:29 +0000 2008,KalyanVarma,False,"Wildlife filmmaker & photographer. Producer of Wild Karnataka. Working for @BBC, @Netflix and @Disney",2517,12835,1020,258,Bangalore,Kalyan Varma,KalyanVarma,6774,,http://kalyanvarma.net,True,@dgrieshnak @krishnanv that is a common small indian civet. not malabar civet,15,2
1392,,Mon Mar 23 19:00:00 +0000 2020,QuedateEnCasa ResponsabilidadSocial COVID19 Resistiremos,https://twitter.com/policiademadrid/status/1242164211133878276/video/1,,400,1242164211133878276,,,,es,,False,85,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Una tarde más queremos agradecer el esfuerzo a todo el personal sanitario con nuestro aplauso colectivo. 
💟GRACIAS 💟 y 💪ÁNIMO 💪 
#QuedateEnCasa #ResponsabilidadSocial #COVID19 #Resistiremos https://t.co/xVV39dyvAD",https://twitter.com/policiademadrid/status/1242164211133878276,Tue May 17 08:32:06 +0000 2011,policiademadrid,False,Twitter de la Policía Municipal de Madrid NO es un canal para AVISOS urgentes. Utiliza ☎️ 112 / 092,3348,398288,32,1203,Madrid,Policía Municipal de Madrid,policiademadrid,21638,,http://www.policiademadrid.madrid.es,True,"una tarde más queremos agradecer el esfuerzo a todo el personal sanitario con nuestro aplauso colectivo. 
gracias  y ánimo  
#quedateencasa #responsabilidadsocial #covid19 #resistiremos ",28,2
1393,,Wed Feb 26 02:29:21 +0000 2020,,,,101591,1232492821501771776,,,,en,,,23053,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CDC and my Administration are doing a GREAT job of handling Coronavirus, including the very early closing of our borders to certain areas of the world. It was opposed by the Dems, “too soon”, but turned out to be the correct decision. No matter how well we do, however, the.....",https://twitter.com/realDonaldTrump/status/1232492821501771776,Wed Mar 18 13:46:38 +0000 2009,realDonaldTrump,False,45th President of the United States of America🇺🇸,5,87237857,50,121321,"Washington, DC",Donald J. Trump,realDonaldTrump,56900,,http://www.Instagram.com/realDonaldTrump,True,cdc and my administration are doing a great job of handling coronavirus including the very early closing of our borders to certain areas of the world. it was opposed by the dems too soon but turned out to be the correct decision. no matter how well we do however the.....,53,3
1394,,Sun Apr 05 18:20:40 +0000 2020,,,https://www.khon2.com/coronavirus/hotels-for-heroes-safe-stay-for-essential-personnel/,9936,1246865351914196992,,,,en,,False,2152,,,"<a href=""https://www.sprinklr.com"" rel=""nofollow"">TheWhiteHouse</a>",Thank you to hotels around the country for providing healthcare workers and first responders a place to stay while they're on the front lines of the pandemic. 🇺🇸  https://t.co/DR4YSdRqaG,https://twitter.com/WhiteHouse/status/1246865351914196992,Thu Jan 19 22:54:27 +0000 2017,WhiteHouse,False,Welcome to @WhiteHouse! Follow for the latest from President @realDonaldTrump and his Administration. Tweets may be archived: https://t.co/IURuMIrzxb,19,24938417,14,16577,"Washington, D.C.",The White House,WhiteHouse,22602,,http://www.WhiteHouse.gov,True,thank you to hotels around the country for providing healthcare workers and first responders a place to stay while theyre on the front lines of the pandemic.   ,28,1
1395,,Sun Mar 22 19:00:00 +0000 2020,Salud QuedateEnCasa YoMeQuedoEnCasa AplausoSolidario AplausoSanitario AplausoColectivo Covid_19,https://twitter.com/policiademadrid/status/1241801820457951233/video/1,,1454,1241801820457951233,,,,es,,False,298,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GRACIAS: 👏👏👏

A todos esos profesionales  que están en 1ª línea de batalla y trabajan duro por la #Salud y la vida de los demás.
#QuedateEnCasa #YoMeQuedoEnCasa #AplausoSolidario #AplausoSanitario #AplausoColectivo #Covid_19 https://t.co/vqtf8bNnQW",https://twitter.com/policiademadrid/status/1241801820457951233,Tue May 17 08:32:06 +0000 2011,policiademadrid,False,Twitter de la Policía Municipal de Madrid NO es un canal para AVISOS urgentes. Utiliza ☎️ 112 / 092,3348,398288,32,1203,Madrid,Policía Municipal de Madrid,policiademadrid,21638,,http://www.policiademadrid.madrid.es,True,"gracias 

a todos esos profesionales  que están en 1ª línea de batalla y trabajan duro por la #salud y la vida de los demás.
#quedateencasa #yomequedoencasa #aplausosolidario #aplausosanitario #aplausocolectivo #covid19 ",38,2
1396,,Thu Mar 19 19:00:00 +0000 2020,AplausoSolidario,https://twitter.com/policiademadrid/status/1240714657775534080/video/1,,581,1240714657775534080,,,,lt,,False,144,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","APLAUSOS.......
#AplausoSolidario https://t.co/4poo1S3mOI",https://twitter.com/policiademadrid/status/1240714657775534080,Tue May 17 08:32:06 +0000 2011,policiademadrid,False,Twitter de la Policía Municipal de Madrid NO es un canal para AVISOS urgentes. Utiliza ☎️ 112 / 092,3348,398288,32,1203,Madrid,Policía Municipal de Madrid,policiademadrid,21638,,http://www.policiademadrid.madrid.es,True,"aplausos.......
#aplausosolidario ",4,1
1397,,Thu Apr 02 23:59:33 +0000 2020,,https://twitter.com/LEBassett/status/1245863474162331648/photo/1,,5599,1245863474162331648,LEBassett,1.2458630662704906e+18,77852581.0,und,,False,1903,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",https://t.co/5oCNxZgmff,https://twitter.com/LEBassett/status/1245863474162331648,Sun Sep 27 22:35:52 +0000 2009,LEBassett,False,politics writer / words in @GQmagazine @washingtonpost @rollingstone @ELLEmagazine etc. / @huffpostpol alum / co-founder @savethenews / bayou kid in Brooklyn,17852,89309,2011,1205,"Brooklyn, NY",Laura Bassett,LEBassett,22428,,https://www.lebassett.com/,True,,0,0
1398,,Thu Mar 05 11:43:18 +0000 2020,,https://twitter.com/KeiraSavage00/status/1235531328935743488/photo/1,,710,1235531328935743488,,,,en,,False,169,,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Not even the threat of starvation from a panic buying food shortage can move vegan food off the shelves.. https://t.co/LlJLqYlvXH,https://twitter.com/KeiraSavage00/status/1235531328935743488,Sun Mar 23 23:48:29 +0000 2014,KeiraSavage00,False,Political blogger & Illustrator | Based in Melbourne.,169556,18658,1815,71,Melbourne,Keira Savage,KeiraSavage00,21084,,,False,not even the threat of starvation from a panic buying food shortage can move vegan food off the shelves.. ,20,1
1399,,Fri Feb 28 22:17:08 +0000 2020,Bercy,,,0,1233516512830459904,,,,fr,,,45,1.2335041062386156e+18,AnonymeCitoyen,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",RT @AnonymeCitoyen: 🔴 - Très grosses tensions à proximité de #Bercy en marge du concert du chanteur congolais Fally Ipupa. Plusieurs voitur…,https://twitter.com/scorpio_bruno/status/1233516512830459904,Sun Dec 16 22:15:59 +0000 2018,scorpio_bruno,False,🇫🇷🇫🇷#jambonbeurre.#TeamPatriotes,8419,337,474,0,"Ile-de-France, France",🇫🇷Bruno Scorpio🇫🇷 Fusco 🇫🇷🇫🇷🇫🇷,scorpio_bruno,14024,,,False,rt @anonymecitoyen   très grosses tensions à proximité de #bercy en marge du concert du chanteur congolais fally ipupa. plusieurs voitur,23,2
1400,,Fri Mar 20 19:00:01 +0000 2020,AplausoSolidario COVID19 YoMeQuedoEnCasa,https://twitter.com/policiademadrid/status/1241077048270942208/video/1,,461,1241077048270942208,,,,es,,False,107,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nos sumamos al homenaje...
#AplausoSolidario #COVID19 #YoMeQuedoEnCasa https://t.co/0q435KCRta",https://twitter.com/policiademadrid/status/1241077048270942208,Tue May 17 08:32:06 +0000 2011,policiademadrid,False,Twitter de la Policía Municipal de Madrid NO es un canal para AVISOS urgentes. Utiliza ☎️ 112 / 092,3348,398288,32,1203,Madrid,Policía Municipal de Madrid,policiademadrid,21638,,http://www.policiademadrid.madrid.es,True,"nos sumamos al homenaje...
#aplausosolidario #covid19 #yomequedoencasa ",11,1
1401,,Sat Feb 29 00:54:00 +0000 2020,,,,157471,1233555987149312000,,,,en,,,33955,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Remember this moment:  Trump, in South Carolina, just called the coronavirus a ""hoax.""",https://twitter.com/Milbank/status/1233555987149312000,Tue Jan 27 18:55:18 +0000 2009,Milbank,False,Syndicated columnist with @washingtonpost and purveyor of fake news. Husband of @anna_greenberg. Father of one. Stepdad of two. Master of none.,1001,120470,1102,2083,"Washington, D.C.",Dana Milbank,Milbank,5004,,http://washingtonpost.com/milbank,True,remember this moment  trump in south carolina just called the coronavirus a hoax.,14,1
1402,,Sat Mar 21 03:15:32 +0000 2020,COVID19 COVID19,,,2798,1241201751916568576,,,,en,,,1590,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",From the last couple of days the hype over the Chloroquine (CQ) and Hydroxychloroquine (HCQ) treatment for #COVID19 has bothered me a lot. So I have decided to dig into the available &amp; published data. What is the evidence right now for treating #COVID19 patients with CQ or HCQ?,https://twitter.com/GaetanBurgio/status/1241201751916568576,Thu Aug 14 10:50:54 +0000 2014,GaetanBurgio,False,"Group leader, Australian National University ANU, Australia. Geneticist working on infections & #CRISPR. Opinions and views ....",11172,12167,1580,425,"Canberra, Australia","Dr Gaetan Burgio, MD, PhD.",GaetanBurgio,21878,,https://researchers.anu.edu.au/researchers/burgio-g?term=burgio,False,from the last couple of days the hype over the chloroquine cq and hydroxychloroquine hcq treatment for #covid19 has bothered me a lot. so i have decided to dig into the available amp published data. what is the evidence right now for treating #covid19 patients with cq or hcq,53,3
1403,,Thu Mar 19 17:14:02 +0000 2020,,https://twitter.com/court_gette/status/1240559856433664000/video/1,,0,1240687991581859840,,,,fr,,False,20112,1.240559856433664e+18,court_gette,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @court_gette: Le confinement a eu un impact irréversible sur Jean Luc Reichmann https://t.co/eUvj2xIjNJ,https://twitter.com/prescillia001/status/1240687991581859840,Sun Mar 30 16:01:21 +0000 2014,prescillia001,False,🌤,11385,235,320,0,France,Préscillia,prescillia001,13982,,,False,rt @courtgette le confinement a eu un impact irréversible sur jean luc reichmann ,14,1
